Ambient_Temperature,Water_Temperature,Humidity,Light_Intensity,Water_pH,Dissolved_Oxygen_mg_L,EC_mS_cm,TDS_ppm,Electrochemical_Signal
24.36452951,19.70727103,64.98032543,703.6790355,5.585905272,7.116531613,2.407611003,1085.613058,0.830773493
24.26019853,17.58945628,69.10652886,761.8890352,6.396131686,7.411857821,1.809372718,1129.516154,1.01478945
28.73352477,19.01940971,57.30907134,377.8579293,5.885024925,4.910121023,0.910599141,300.4695316,0.705518544
19.79592701,18.58943584,49.36731391,494.0752037,6.903961315,5.954602055,1.025567691,651.5214441,1.388888627
18.40583713,23.38157792,48.9779709,647.9498892,6.846085865,5.089287051,1.301897726,737.3179827,1.565592008
22.95491286,23.11573885,56.57792635,432.1431645,6.86454291,3.228975276,0.691919442,436.8709527,0.067196165
22.62435908,20.98674204,52.85110003,733.1012758,6.819807841,3.738106044,0.5605125,425.6843371,0.852991732
26.60693183,23.93923977,65.34140331,873.3369659,6.005396193,6.126767072,1.035503832,616.0360028,1.752222924
20.16232298,24.17340983,63.81060087,668.9094384,5.991304018,3.709542584,0.970862856,500.571794,0.065044917
19.88751847,15.50453451,54.50467779,681.7079331,6.823540703,4.357339913,0.680959995,478.0982374,1.115195304
20.31553916,19.5903675,43.93260456,590.2970838,5.793264722,3.020262368,0.818048023,573.9860843,1.661228663
27.27661671,22.650967,53.30884828,946.2933465,6.768682227,7.418860203,2.373698593,1089.589222,0.02209751
28.48947292,18.94778448,50.83760153,964.9255372,7.101486822,5.180837625,1.451226654,613.2887689,0.511812403
25.34454976,18.92863149,66.86063388,459.1361733,5.820823442,5.800951209,1.071068562,602.3413221,0.353430181
27.76741215,23.63331102,64.27561697,294.9769913,6.397670794,7.13305139,1.795040708,994.4001975,1.633189361
25.39814374,22.50528057,67.93844261,879.4689808,7.355299737,4.154399773,0.521869536,336.9009885,1.299919225
19.41565561,16.2720052,53.24297343,488.0448193,5.758924857,4.117284793,0.671583677,518.7520463,0.260292347
28.05751851,24.81404944,61.93497486,474.188003,6.259196226,5.978437473,1.422802181,738.4985653,1.672488203
26.64648228,22.33565779,52.88448102,521.4370277,6.792478995,5.644896616,1.336483311,655.0762349,0.450989806
22.79389326,21.0373426,65.10121386,210.9421102,6.24363836,3.612626998,0.89449258,433.9258549,1.919556675
19.708975,24.85039547,47.66447589,853.5554537,6.889789793,6.197570511,1.411211187,771.5124675,0.472967346
18.35178968,24.97378594,51.99942582,676.3873964,7.449342027,4.833270472,0.71549261,395.6600455,1.959584569
21.58461405,21.58235089,46.24371026,743.52451,6.388069639,4.164397493,0.685586212,480.32225,0.844844544
22.07823087,19.06255239,56.27159491,827.6220476,6.04817244,7.558378794,2.188405018,949.8211548,0.139357081
19.84505404,22.90569645,67.89495156,892.1607324,6.626364604,6.750290303,1.930529338,857.0376576,1.130645423
19.39299987,22.75216449,54.18289256,634.4393177,7.405219964,6.335145553,1.17293873,630.8919494,0.709481502
29.57812285,23.86160293,60.99495597,233.7269156,5.627476196,3.05089552,0.822911193,491.0706952,0.14348471
29.53947515,17.7874686,54.75283658,389.9388012,5.921320406,3.681208333,0.535855944,422.8886685,0.025491179
19.28243888,15.69223416,55.83502921,811.4586999,5.79761115,3.62243499,0.83856032,481.7337748,1.332976138
19.52124918,17.7365738,49.31606513,957.7065168,7.085615535,3.729187456,0.608946277,596.4107898,0.661741499
22.26252293,15.13629694,52.82061131,894.6955268,6.198559103,3.908003242,0.844137118,342.1658903,1.661437983
18.67415428,20.37493833,40.74083011,765.630822,6.408843084,5.728384549,1.01376836,701.0910236,0.64284899
18.0923634,16.33814875,43.80787577,755.9702918,6.734148174,4.928034814,0.692103356,311.6988038,0.273454217
20.88589258,23.84012935,52.07760867,591.6152342,6.189258971,3.061911582,0.69399338,348.0074809,0.979385813
25.88699342,16.99473677,59.8022595,398.8127178,5.566832115,6.535028144,2.256213614,983.4092036,1.771746519
26.08227116,23.42221777,64.66309891,667.1275972,6.071495839,5.433867158,1.450041592,623.227792,0.726195936
25.02909446,19.38798562,52.08190215,375.5382318,6.597433,7.933878243,1.813966717,1155.361469,0.836235446
21.39453024,15.0346496,56.62134562,259.8307678,6.953762363,4.205885753,0.91335368,595.203949,1.41046595
25.90846133,20.07451097,44.3315724,508.5615623,7.117488158,3.576810876,0.980567743,416.8445685,0.708491557
23.90093105,18.95783742,56.75332719,362.4476955,6.666437761,3.771023809,0.670193552,462.4222822,1.643595559
25.14952016,24.52828272,55.25201153,795.0790772,7.082028497,6.731217565,2.053711485,1016.681925,1.437039151
21.643917,18.40500096,44.63954593,876.6598452,7.3563877,4.523803625,0.916824981,432.1324051,1.436937146
20.80893225,22.05757383,46.01336903,433.4209981,7.07630844,3.604666499,0.629667449,358.387151,0.770555236
27.63630712,21.05211427,53.72692232,918.8017899,5.804950522,3.115295164,0.671223989,381.0743076,1.972997905
29.05981402,20.9423176,67.46120222,285.8270304,7.448474038,6.449626079,1.278854413,669.4554078,0.452693682
22.80431889,18.74916909,69.45533323,736.7435908,7.06087397,4.160935202,0.569598351,433.2131248,1.820842101
18.92951865,22.98031634,66.48929835,485.9634641,7.237302866,4.252468643,0.744448916,420.5336402,1.220662817
20.29128899,19.5744479,53.83946697,596.000007,6.906893559,4.987696778,0.940157381,487.0217874,0.433668268
27.58880409,23.63104668,49.73282248,593.9942426,5.799309394,5.854066042,1.31033024,640.2624216,1.092499299
28.61166292,17.15662397,53.42564188,678.4832774,6.820588344,3.790275487,0.519729766,442.6638112,1.341090952
26.95605962,17.66458586,55.98084301,977.9530744,7.255296441,5.814536876,1.113874868,792.8057694,1.057562722
21.98736159,24.09796566,44.67073823,989.4987903,6.863531403,6.364181916,1.361071618,706.6773258,0.885831747
23.9764116,21.29793383,62.10819471,398.0522048,5.74072155,7.804953739,1.630652344,1116.203918,1.935831216
27.4669797,17.56241462,62.42379042,844.9133681,6.114541571,5.187231221,1.397105331,655.1535137,1.484164274
18.94693777,21.14179602,41.4833972,576.1804282,5.683412229,4.754181162,0.972021047,344.6387908,0.838674016
22.36241696,20.61374572,64.38755198,569.1928712,6.698407516,7.194013408,2.480987378,993.3629744,0.685687844
29.38099031,15.84850021,40.07180658,983.5605649,6.699250754,6.295321284,1.294365761,675.0659816,1.913871188
23.4744789,18.32364939,49.2449327,535.6350592,6.621188445,3.571567111,0.601611546,528.5394574,1.099049777
22.96551624,16.78691969,56.50101605,574.3609383,7.235082849,5.57981076,1.255637731,698.465096,0.794912179
22.47649591,17.82604331,57.99850889,840.6068797,5.911012467,5.865918544,1.432788573,796.1478687,0.964579008
18.38726204,20.83800784,59.14488698,941.0749968,7.323641356,3.815168417,0.913759461,529.3583384,0.859180421
22.72813238,16.48397561,57.90572658,495.8506657,6.977747398,4.147057903,0.978023572,360.1423547,0.788876729
23.14461484,20.65673405,40.44367095,486.69496,6.039976067,3.218528421,0.926980983,431.744945,0.441117489
26.14977535,15.37657888,57.73483621,687.1233836,5.786802287,6.270453281,1.446545103,612.4915187,1.481959955
22.20111002,20.29431256,42.21911424,447.6916101,5.572589952,4.766929526,0.724159528,453.1297467,1.960752374
20.74011617,21.01428153,45.90712579,365.6291964,6.230369614,5.939888767,1.463191303,603.8232189,1.469764926
26.47202802,19.85906907,68.09236844,945.9380586,6.283451773,3.953686937,0.843861021,516.8120873,0.821612352
26.20396885,24.58431891,54.86772978,576.5425288,6.155500672,4.385064863,0.567217565,389.8186765,0.189338401
24.21864784,24.69245686,62.39459933,735.8913718,5.927286422,3.717431051,0.902218604,383.6279617,0.759848278
23.77485328,17.59455288,67.78802626,993.910657,6.770662605,3.421409928,0.97872401,302.6589855,0.480099122
23.03862333,23.94370074,61.1252555,237.0458102,6.688787388,6.496731284,1.338410649,765.6938599,1.763970985
20.66718013,16.71356452,40.47599107,874.0339452,5.780903329,6.941929095,1.514315278,1095.147807,0.657248081
26.25076103,15.18515706,44.3454782,230.0912863,7.307340987,6.251216896,1.370238066,628.5700575,0.845482981
25.20618428,17.7178878,63.88637241,938.9162225,6.651122045,4.506855845,0.884461391,497.5621547,0.728012634
23.20080737,20.14067055,60.47489543,324.9576831,5.96155095,4.532231866,0.92296072,484.0812343,1.922327546
21.82651875,21.44574799,57.32459131,693.0067097,6.283041016,5.132907071,1.243813905,615.5298669,0.486529775
27.95216153,17.45555011,68.84987106,339.9200413,6.891548829,7.111314547,1.907106489,826.4039377,0.264183072
26.74716693,20.89750651,55.34932723,878.6884264,6.948013947,3.697641068,0.555499049,542.470563,0.068017605
25.45253374,15.51863277,46.21463154,500.0444246,6.171170057,6.421532039,1.036158238,791.0230415,0.366985002
26.07636374,22.83641967,66.6135615,581.9335454,7.298619071,7.283864899,1.799565678,830.7448301,0.397677343
24.83711439,20.95998524,62.74501867,579.4040542,5.965372444,4.001248536,0.897257772,512.1259432,1.20213742
23.5780977,22.79711153,57.86163465,812.0612532,7.488672056,3.100452023,0.536450918,420.8619848,0.700174382
28.67084093,21.26376307,45.01093445,542.8527518,5.840514604,3.590580988,0.616192162,384.3013497,0.696530989
26.37063827,21.57905063,68.85349313,683.5468381,5.543717288,7.705224115,2.429228054,962.0410778,1.531311078
24.3982432,18.35777666,47.70523145,644.008765,6.74081725,6.359166503,1.160747851,695.2873973,0.416256761
27.98078146,17.3328673,67.36738763,776.0240494,6.16810628,3.452057996,0.820238021,593.6943346,0.969322238
18.4447387,23.24447757,45.52421448,728.155205,6.339351603,7.405239644,1.857814084,1059.126978,1.620558272
23.98556097,16.02834294,65.36774907,230.6717072,6.01675959,6.684381018,2.38865908,1001.23358,1.846447661
19.48948151,15.78526472,52.51980487,863.8100782,7.10241614,5.674024613,1.292932394,724.9567726,1.773254383
25.53393596,20.23313395,65.02875132,844.9788851,6.552665885,3.143551612,0.841308611,372.5795041,0.02897846
26.4168325,24.66399305,45.77557719,652.6192436,5.678489826,7.570928949,2.322534794,1121.583403,1.58829182
22.42084889,22.13505897,48.85011899,796.7215291,6.999871884,4.105001935,0.760084946,342.8627884,1.210797883
20.3772618,17.34737643,46.32721356,460.7724025,7.435398703,4.550692301,0.63570469,449.0086268,0.42385408
19.41494143,16.25982407,43.52843574,341.2345804,6.106384508,5.426411139,1.066914181,725.9115394,1.902579083
23.23597124,24.60883477,63.35021509,570.0166208,6.411112382,3.10866407,0.874322617,395.2760386,0.532208535
18.27052555,15.87544842,55.20472676,924.5341289,5.625984188,3.000269386,0.75556457,314.0555726,1.921773834
18.30848973,24.99292141,66.15276948,524.2184094,6.642880559,5.414254337,1.353488244,612.5379243,0.459544615
22.23075626,21.82406459,68.14337467,886.2292617,6.154616645,7.759007739,1.503819923,898.7295477,0.009786696
20.58821918,21.97760189,66.80687716,545.5377913,5.606345989,4.481808112,0.658135075,330.5677164,0.689906926
23.71159942,21.31440735,54.88463422,503.5940109,6.476574907,3.720467838,0.635196643,552.8135706,1.877406521
18.33082214,19.89129066,49.45756106,296.3825146,6.926118377,6.970021876,2.288932472,1156.748858,1.749966622
29.50617035,15.52306323,47.26491898,602.1173687,6.840225745,5.650726129,1.454971572,675.4636108,1.762857416
18.11477481,15.65593345,51.88117241,698.4328373,6.940467671,7.946117625,1.589289525,1074.807707,0.734969046
27.91620784,20.25681564,40.84102032,816.7507366,6.57239263,3.987628081,0.693824403,489.8135636,1.326806533
27.45088333,19.7584698,65.01233472,798.2952732,6.063779934,6.055785637,1.002181635,633.3906177,1.784631843
23.66725463,20.56622657,65.51249101,653.2453166,6.916634122,7.569569076,2.166385414,1186.419002,0.632230682
22.67880602,17.77433083,54.20429004,402.2947186,5.870492547,6.141556685,1.475386354,740.5081003,0.443440113
20.03777726,19.317094,57.15604398,373.4269074,5.566879571,5.447078313,1.052682461,756.3647727,0.594795322
22.27367649,15.67519892,69.47528043,922.0572043,6.298051884,7.466223832,1.548186012,944.0201864,0.395107323
20.34514882,15.40297952,43.66259774,547.7046174,7.17650406,7.935199723,2.000401146,973.0916544,1.634203444
20.84282888,19.55310909,52.72161719,745.6138417,7.024398978,3.91539921,0.604441362,410.6121513,0.999992545
22.98258186,18.35970607,58.48126004,767.5001953,7.391380307,7.054719884,1.55235502,1107.027051,0.785835201
25.35846898,19.19661707,63.35047847,518.6033281,7.266466454,5.624756648,1.411089943,770.0696002,1.270036128
27.07374284,20.34848102,43.87739156,945.4873036,5.868207511,3.423988109,0.828676741,441.6845412,1.847386548
23.84694001,24.190604,61.88498556,606.6647857,6.202079341,7.820235107,1.715740679,1071.12528,1.805797161
29.94930324,24.50617377,53.1145638,662.9351701,5.597928203,5.911628183,1.147650739,627.3201807,0.820732735
28.75068276,21.8216367,51.05438902,333.6103172,6.051381137,5.977459641,1.369298729,663.1254688,0.073755184
19.46064918,18.40736006,50.28441238,318.9223907,7.301164515,7.467248906,1.895130908,1085.282753,0.499960035
21.27479752,15.28376285,57.01749128,488.3826646,6.346479147,3.39843055,0.945107501,386.2228789,0.197767802
25.14022676,18.43826348,63.42961592,237.7498484,6.596851523,3.735571976,0.529045976,333.4536637,0.799780544
25.58211276,15.47827558,53.78230655,553.5549555,5.839759382,4.031723805,0.633796338,550.6440677,0.03092091
28.25197372,19.67204827,48.82467835,769.1010802,7.225447025,6.522040083,1.879094049,934.9382187,0.637356031
22.05896118,23.76266718,59.0127147,781.6965296,5.732911971,5.028991446,1.0621842,682.728535,0.361357394
29.76378698,16.08812359,57.35003225,881.6861218,6.397630432,3.985729169,0.702144874,459.2813035,1.838252279
20.57176882,16.60150954,42.41548428,337.9763968,7.181103156,5.892697512,1.004961911,692.8190319,0.150726999
27.56110239,20.85282219,43.47203949,370.4225902,5.55048994,4.926998482,0.75951614,503.2626802,1.653002652
24.25827516,24.2697226,52.4337905,249.9827305,7.083005612,6.967795787,2.273991378,1109.168593,1.106902964
22.37348719,24.42532927,48.21361564,888.0042031,6.625291794,4.042592095,0.988006912,337.6650644,0.30499774
25.50106875,21.12540483,56.36504567,501.2260784,6.515695731,3.03389533,0.885079106,542.1466612,0.819089053
29.07529065,21.71204976,41.73383424,955.8054189,6.740909808,5.180310844,1.132791416,603.5104727,0.844899559
25.17298103,21.73679814,52.50136696,468.5120439,5.629500392,3.586617222,0.886570937,455.3881583,1.047102211
25.45812282,23.18987622,66.60904056,608.0853267,5.74849712,7.02214339,1.871739295,800.5414503,1.644718743
25.95570551,24.16917574,45.4105723,245.734893,5.72887037,6.949700791,2.146458742,1189.677778,0.696685071
25.61220756,19.0955436,59.49324363,575.8375866,5.799617379,6.27059124,1.011797482,779.7121209,0.169482791
26.52826065,21.64966493,45.48742417,434.7707962,5.871948146,6.17479762,1.390188062,691.5991518,0.497711815
24.15433609,20.25773184,58.37492164,836.5904545,6.533954011,5.597007939,1.151457864,613.1389718,0.702880444
27.67735703,24.90487837,55.1038561,540.7571924,7.443423034,5.342353045,1.123301817,696.8154139,0.28747428
20.87446844,17.86420189,54.31532331,346.9218101,7.292807255,6.12116661,1.236904914,611.5688899,0.777617559
26.79060841,18.27759912,40.35089449,783.5530924,5.699377596,4.915579602,0.97136216,535.5568629,0.221253723
18.52830982,23.37733962,45.78336453,802.3936858,6.159937782,4.982655803,0.772241166,588.8305051,1.142503977
24.53009114,18.49653042,50.22756805,798.0090305,6.299008577,3.151210081,0.682840374,367.6143804,1.282106214
19.03232884,19.89326994,57.29240295,391.104159,6.950520137,3.391666168,0.570401474,486.7240925,0.372816229
22.29327103,21.3995701,44.705549,753.4079753,6.846866645,7.671982784,2.078298399,858.7850838,0.43368431
24.68705769,22.19006441,44.65290621,976.6800008,7.254161217,4.62224754,0.817977354,416.4497118,0.033672978
25.08020788,18.08396769,47.28563398,267.9673287,5.573431115,6.011195443,1.12995249,669.0384417,0.90444268
26.48460861,17.52420773,48.85049809,488.3437037,5.839170091,4.834971686,0.645252253,440.9964804,1.139629591
23.6013374,22.9193438,55.97048183,750.7174438,7.483490575,4.780282275,0.853860675,318.6609678,1.856760961
22.10201411,20.50235942,43.32913473,338.8754618,6.2415547,5.220954566,1.003920795,726.184358,0.518325277
18.36101492,24.71972199,63.99039391,595.3307622,6.293212507,7.171510138,1.634274851,1183.173648,0.921952839
22.28003625,16.61825942,41.12993684,618.0722706,6.358731466,7.294489586,1.741893294,1000.241428,1.058551215
20.53785058,23.61190919,57.73461697,303.2539063,7.396287925,4.359240665,0.538119609,382.4111445,1.941859004
22.40577896,22.23984912,61.90939373,720.5279794,6.101769228,4.613930982,0.729832435,463.9731426,1.843888398
22.16144961,21.33303214,41.60620327,742.56813,6.344792782,5.649224003,1.021949971,633.149956,1.18893697
19.19196323,16.74077582,47.58439371,666.3126527,6.472516697,3.891083277,0.604592733,314.9937086,1.972416733
25.38325185,16.87659176,67.56147988,932.341535,7.248271015,6.265474496,1.490596265,758.6285748,0.080118591
20.07323183,20.77638046,48.46340078,725.3596445,5.527641791,6.280677383,1.120988565,792.1253951,0.721214271
24.71388674,19.95157935,69.93902375,759.3191566,6.277457005,3.393851409,0.975714905,598.4457882,1.140844232
22.65393818,15.26413263,56.73596973,444.0043323,7.421251532,7.567584209,2.481143732,1027.815912,1.872861642
20.64654295,18.43275366,43.39771824,696.0606338,7.172219105,3.519083566,0.718497943,478.0682806,0.269765344
28.93260473,23.09366213,65.86634043,477.7863792,6.407798006,5.109622343,1.311171632,796.2355674,0.455220596
28.01792578,19.62175581,62.40616841,238.9237985,7.08804853,5.285161475,1.396297558,781.5797588,1.398888277
28.89769559,19.45417859,56.73760655,871.1498759,7.379851943,6.415552389,1.480067802,704.2919277,1.14889917
18.93997244,19.27889525,65.76096722,819.8392203,6.163731349,4.954615816,0.878655104,348.5014309,0.422304925
23.92319171,20.99716442,41.06408038,835.0589965,6.22783419,3.953800213,0.859165588,374.2020947,0.772425135
24.94609126,20.92901997,68.29911186,527.0386918,6.511765895,4.281230367,0.83330024,348.8099231,1.659232002
18.33638737,18.25017084,49.47760827,615.6460117,6.51252343,4.130170625,0.885813455,449.6686994,0.682395019
23.46551828,22.17418616,63.68022339,396.4159635,5.568781994,5.018154675,1.004519235,671.4058688,1.492734527
21.12146591,16.74332764,67.25650258,956.7783113,7.27626764,7.889291103,1.72867678,1053.745476,0.167860288
21.23545618,16.06572095,68.62118508,863.4318301,7.088176768,3.444151741,0.660834995,554.4126269,1.227215878
27.78505074,21.24058583,59.52839265,264.7497923,6.730602199,6.093292163,1.047699639,685.7404042,0.917197296
19.28653325,24.03133835,50.31351884,922.8439599,6.996457915,5.043754645,1.240445073,732.4868023,1.214603398
23.26539707,23.48036481,51.94486199,822.5171435,7.388778735,6.677753935,1.788884939,959.1346502,1.4779824
27.80846627,23.80413843,56.70490066,535.3731301,5.696533705,4.839062049,0.996627508,313.4733897,1.528362114
25.35991002,23.74144055,64.01595257,633.8707284,6.969296883,7.641511885,1.871724066,956.9832745,1.259667447
21.60970514,17.30898057,48.59110915,239.099765,7.177420618,4.508529947,0.959213216,585.2785784,1.531415221
20.83422678,19.81264843,45.15950988,771.025712,7.115640716,5.865683879,1.17856058,757.5098172,0.538197532
28.80547739,19.06873309,41.96704433,937.777496,7.372856255,3.502002767,0.782037014,407.5735385,1.911009457
21.83086568,19.70472966,51.23775006,297.250741,5.79772293,7.484946611,1.740398913,876.6371783,0.829675174
25.72367821,15.05692103,61.73127413,305.8688053,6.783449213,4.836478173,0.550901841,451.7873723,1.978009484
23.16008467,17.17777029,49.14926975,522.2236898,5.955008924,5.331279174,1.019464982,607.2037637,1.64566149
29.04330565,18.06954095,43.88063076,397.087348,6.286797546,5.262832658,1.433385177,656.4957488,1.500440573
22.91754659,17.24205914,63.29908789,343.7745168,7.433171624,4.900918341,0.790811146,430.9842569,1.174313439
28.33816192,23.49767342,69.52453122,235.3231091,5.967574171,5.870133252,1.258349193,751.7552508,0.643266662
18.66449745,15.23363311,61.0646003,346.5603834,7.029522518,5.423744099,1.176525196,778.8188605,1.210765717
25.02487254,20.06221457,50.68720835,259.8841761,5.526232599,6.41968477,1.446279114,683.8895988,1.065838431
21.29583644,22.01032614,43.34433832,357.098503,6.006441224,4.560731006,0.738167867,449.2619556,0.559955229
22.62175065,22.26135044,42.99731402,864.6941648,7.055511029,3.409360218,0.795565152,355.8407693,1.403221401
28.75070155,19.80753772,69.08742218,906.3625829,6.338344318,5.497347049,1.427515101,641.4151618,1.032040809
27.29004534,21.45804591,41.7272576,741.7343709,6.514510563,3.14231657,0.534503796,582.2353562,1.720559643
28.39073248,16.03437735,55.82171305,668.9022776,7.042569234,7.260380657,1.909412072,1124.351432,1.873444697
24.01837988,15.80315386,46.22354401,861.5173747,6.490633666,6.253738892,1.166095517,738.7236115,0.126227321
26.81113245,19.22304028,60.37613643,200.6154818,7.168728079,4.542245632,0.827325343,345.4785224,1.325766355
26.60200091,22.24363256,46.12094697,292.8845806,7.00390719,7.813824625,2.039094553,912.9889705,0.663825452
18.27106211,15.32132422,43.57556509,399.7636183,6.399176964,7.137842278,1.53757109,851.1467205,1.167218578
29.91357696,16.27450096,64.35989602,680.4218829,6.689996954,4.531093501,0.500005817,424.9697485,0.864607931
21.20357391,18.88780969,41.70744851,449.060982,7.139636557,5.783765272,1.02731721,794.6156326,0.04901628
18.00307892,23.40030321,51.46918066,428.7446246,7.028570489,3.452250662,0.65209936,391.1827537,1.019702919
28.97623757,20.19914162,68.85801301,272.1754467,6.693071236,3.460833324,0.500736911,518.8034382,0.490341634
25.71301042,18.31948061,43.30211208,419.1890311,5.978796797,4.933691,0.612146742,498.9141575,0.380824772
20.15256909,16.25117205,63.04990075,436.4923304,5.665990903,4.483792654,0.92421269,426.7887591,0.830215094
25.58657617,22.36412611,63.47796252,623.1373816,5.767507389,6.954396358,1.825295134,1085.048533,1.457651084
21.14040545,17.55143416,51.37598812,719.0449434,5.764544963,4.633558933,0.590806984,411.2823024,0.976047254
20.9644188,15.15936785,52.56781588,706.2789509,6.803755557,4.803880393,0.90334676,595.4575208,0.982982785
21.26302167,22.87275351,57.64688402,801.8380457,6.460185068,4.508496519,0.696597601,477.1913502,1.643027355
18.57346044,21.19479225,55.75061451,954.3796342,7.184749556,4.322028508,0.539227908,463.3490877,1.43689837
20.7183311,21.01296265,57.69741266,570.6882188,5.902298137,4.418641657,0.583660652,534.1895152,1.140388086
26.74535252,15.21842329,65.77097937,330.6469243,6.161307678,4.167545561,0.976110893,312.7266895,0.324074573
21.70758836,23.20610141,45.27459351,618.1120805,6.972833757,5.397989206,1.30077694,659.3119824,0.282841474
23.8772157,24.51314475,62.14651253,306.7410215,6.90974695,7.571636246,2.259005283,841.0063856,1.437989379
18.27824731,24.91433617,46.24810236,982.5365718,5.933910378,4.027708928,0.754445278,410.7842311,0.751042348
27.82711874,20.75205328,68.49217216,868.1121941,6.333527546,4.865849725,0.91375316,509.1628146,0.690395694
25.06937759,24.87488724,53.57218658,747.4387403,5.912595241,6.071489954,1.230858072,784.1989042,0.747072242
18.16335907,17.98731202,52.45952415,260.3560968,7.148048153,4.389190855,0.864490531,558.5072711,0.33752514
23.21769473,17.50741524,61.32583927,449.9430829,6.185900689,5.411107384,1.403535452,639.0481206,1.644195889
18.95608828,23.83891995,47.99157344,379.4307623,6.659424879,7.018012928,1.835610454,1191.410187,1.013901671
25.31804984,22.85350188,65.80795107,245.0236115,7.098537679,4.713074447,0.850584931,518.1170285,0.421190946
20.61580951,19.31035153,69.47159782,324.2617206,7.155638432,4.124145589,0.973545334,448.8776259,0.42578475
28.7838436,21.56747473,41.12015761,247.1402231,5.969869198,7.070776565,1.663035337,1114.482261,1.04917759
21.39940396,24.34202105,43.92333118,844.7635629,5.612642705,4.468887864,0.692177519,307.5580242,1.811496225
23.64385938,15.13057789,61.9694125,836.4248642,7.455753582,4.677994655,0.505708992,511.1099339,1.059523588
22.69886288,18.74175281,44.42979944,285.8829884,6.973696009,6.455385665,1.218830664,646.994681,1.763449794
20.54745575,18.57731833,40.32851683,247.3721984,6.803683635,4.40974202,0.908564071,463.9290948,0.264556634
24.39490804,19.3732312,40.19416913,794.7665406,5.715792513,6.450552913,1.025834361,700.9591197,1.737922416
19.15387282,19.40555671,44.45461147,299.1977873,7.188760395,6.077680921,1.431320236,635.8511224,0.214803307
29.83568047,17.30637893,49.21048744,972.450931,6.220207348,7.700005223,2.052707076,958.6214728,1.629646978
22.29327208,15.35601381,59.31710338,282.9205982,7.241809347,5.197572543,1.432647879,631.4546416,0.235625943
25.74947612,21.3573006,46.01442251,795.4274944,7.081239831,5.464681789,1.145022766,774.2828068,1.170426403
20.24575176,16.33918837,55.52898349,717.6333405,7.174880288,7.509054491,2.296681397,900.1871595,0.247009103
23.38554388,23.17848228,65.6263191,992.4557607,7.229536525,4.249748199,0.785872992,549.849113,0.366970961
20.62229204,22.72262582,56.51902311,815.8088188,6.605608504,4.812174121,0.506078386,502.2059757,0.761500145
19.17326275,24.10857756,41.66516108,957.0986715,7.141163982,6.577753699,2.048858665,915.0530916,0.049920544
25.47383048,16.71937854,64.16451493,456.7781165,5.885977234,5.460164899,1.176479252,724.2584898,0.22151601
20.01561911,22.55626735,66.55175263,505.91,6.507449746,3.668099931,0.866349525,421.3582157,0.501113456
18.00199267,17.99313979,63.98272046,490.0000537,6.288254648,5.1025298,1.391879921,657.1516649,1.575218606
22.6217081,15.06570191,69.07421849,293.0860934,7.353732495,7.149150319,2.185443883,932.9824629,1.033402932
19.69769762,20.91171353,53.27028251,794.2500541,6.619615882,3.113171312,0.686960524,583.3345748,1.961607521
20.61889257,19.97200684,69.92721858,727.6843777,6.418026981,4.283468795,0.835739574,489.6846461,0.157799429
26.8732175,22.8160546,55.32632308,999.8562615,5.664133313,5.298488208,1.209166932,750.1879597,0.622076507
20.91562502,18.90661306,42.20773398,207.8120177,6.903838186,6.652059346,1.777852776,910.5276434,0.985969341
27.4274952,24.79085897,55.24960782,323.3918599,7.164702219,5.648028391,1.49018437,613.5005093,1.233885084
29.13107033,18.40057363,46.08132872,966.0196942,6.342141087,4.037401989,0.589682341,591.2029636,1.351396848
22.14381635,15.69581149,60.50572076,623.4913811,7.263263824,5.169955257,1.201800501,747.576997,0.350512977
28.42988244,22.23184244,49.58122311,837.2031203,6.824004411,6.056831642,1.211364318,669.3048336,1.913250304
24.03755645,22.68431927,55.81670046,444.8857258,6.800659129,7.096418568,1.764276263,882.1331755,0.166913982
29.33324521,23.74971324,54.63134644,678.7692138,6.204418726,3.966079395,0.634266878,386.2384995,0.450691896
23.54784201,20.16046446,68.22209329,392.6145844,7.047957319,7.485134095,2.468537332,1041.45488,0.576300029
26.57312968,18.27025145,57.01691608,961.7628386,7.17229436,3.153958934,0.537791807,585.4269663,0.025415332
25.28756516,23.80762898,54.61830395,487.520305,5.507391613,3.594581581,0.546033493,479.7133761,0.181279701
29.14956727,22.29852905,64.11835255,730.1405795,5.57525643,7.435473167,2.14850482,906.9608111,1.946800876
28.30827342,24.56152743,40.03833994,441.360589,6.2599924,5.022666026,1.482507685,650.1786091,1.258864611
20.4983813,18.78575021,43.55010206,871.6675069,6.774501891,4.352052576,0.853314935,483.0022251,0.410295969
29.5955886,21.46093552,61.46369612,955.0840406,7.316833308,3.625814788,0.635548127,479.3004848,1.106126181
20.19653648,19.98071206,42.76666382,537.6923707,5.686809127,6.29914345,1.473366864,621.1811609,1.55478693
25.49108283,20.79001458,46.72447575,563.4680392,7.113203693,3.309657225,0.972368129,520.9605685,1.321085
23.59062104,16.55125804,59.41173076,485.4158853,6.026823298,4.76598765,0.601316317,476.2757613,1.436751261
24.84600073,21.80514766,55.81194565,835.3447336,6.200161662,4.402279189,0.840055943,422.4455073,1.664848003
28.00562864,24.43429789,43.1743012,446.9927751,6.982487602,3.030789783,0.791463028,375.9304618,0.224013763
21.7766005,21.30859942,47.1254422,889.0720911,6.250383349,5.675381369,1.478790508,679.8070635,0.755453595
